sample,domain,phylum,class,order,family,genus
ERR4775668.36656,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Salinirubellus
ERR4775668.36657,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Metaprevotella
ERR4775668.36658,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Youxingia
ERR4775668.36659,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36660,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775668.36661,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia
ERR4775668.36662,Bacteria,Chlorobiota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Melioribacter
ERR4775668.36663,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Amniculibacterium
ERR4775668.36664,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gangjinia
ERR4775668.36665,Bacteria,Actinomycetota,Actinobacteria,Actinomycetales,Actinomycetaceae,Nanchangia
ERR4775668.36666,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Postechiella
ERR4775668.36667,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,Membranihabitans
ERR4775668.36668,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Dielma
ERR4775668.36669,Archaea,Euryarchaeota,Methanonatronarchaeia,Methanonatronarchaeales,Methanonatronarchaeaceae,Methanonatronarchaeum
ERR4775668.36670,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiosulfativibrio
ERR4775668.36671,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Beutenbergiaceae,Miniimonas
ERR4775668.36672,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36673,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methermicoccaceae,Methermicoccus
ERR4775668.36674,Bacteria,Chloroflexota,Anaerolineae,Anaerolineae_incertae_sedis,Flexilinea,Flexilinea
ERR4775668.36675,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Amniculibacterium
ERR4775668.36676,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Cuniculiplasmataceae,Cuniculiplasma
ERR4775668.36677,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Pustulibacterium
ERR4775668.36678,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775668.36679,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36680,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Craurococcus
ERR4775668.36681,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Pareuzebyella
ERR4775668.36682,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla
ERR4775668.36683,Archaea,Woesearchaeota,AR15,AR15,AR15,AR15
ERR4775668.36684,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longicatena
ERR4775668.36685,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea
ERR4775668.36686,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Rugosibacter
ERR4775668.36687,Archaea,Woesearchaeota,AR17,AR17,AR17,AR17
ERR4775668.36688,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas
ERR4775668.36689,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma
ERR4775668.36690,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775668.36691,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775668.36692,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ligaoa
ERR4775668.36693,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Syntrophobotulus
ERR4775668.36694,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptoniphilaceae,Gallicola
ERR4775668.36695,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas
ERR4775668.36696,Bacteria,Bacillota,Bacillota_incertae_sedis,Negativibacillus,Negativibacillus,Negativibacillus
ERR4775668.36697,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Meniscus
ERR4775668.36698,Bacteria,Bacillota,Clostridia,Thermosediminibacterales,Tepidanaerobacteraceae,Biomaibacter
ERR4775668.36699,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Postechiella
ERR4775668.36700,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloglomus
ERR4775668.36701,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Catonella
ERR4775668.36702,Archaea,Diapherotrites,AR10,AR10,AR10,AR10
ERR4775668.36703,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Agathobacter
ERR4775668.36704,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfospira
ERR4775668.36705,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulfovectis
ERR4775668.36706,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Myxococcaceae,Simulacricoccus
ERR4775668.36707,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobiforma
ERR4775668.36708,Bacteria,Armatimonadota,Armatimonadia,Capsulimonadales,Capsulimonadaceae,Capsulimonas
ERR4775668.36709,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36710,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Flavimaricola
ERR4775668.36711,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus
ERR4775668.36712,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Snuella
ERR4775668.36713,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Heliimonas
ERR4775668.36714,Bacteria,Bacillota,Bacilli,Caryophanales,Paenibacillaceae,Longirhabdus
ERR4775668.36715,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775668.36716,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Howardella
ERR4775668.36717,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36718,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Scytonemataceae,Scytonema
ERR4775668.36719,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Nitrococcus
ERR4775668.36720,Archaea,Woesearchaeota,AR17,AR17,AR17,AR17
ERR4775668.36721,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma
ERR4775668.36722,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Fuerstiella
ERR4775668.36723,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Falsiporphyromonas
ERR4775668.36724,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Nicoliella
ERR4775668.36725,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella
ERR4775668.36726,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Seleniivibrio
ERR4775668.36727,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36728,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Vicingus
ERR4775668.36729,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Seramator
ERR4775668.36730,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Sporocytophaga
ERR4775668.36731,Bacteria,Lentisphaerota,Oligosphaeria,Oligosphaerales,Oligosphaeraceae,Oligosphaera
ERR4775668.36732,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Leadbetterella
ERR4775668.36733,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Haemobartonella
ERR4775668.36734,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Hyperthermus
ERR4775668.36735,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Gynurincola
ERR4775668.36736,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36737,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caloribacterium
ERR4775668.36738,Bacteria,Pseudomonadota,Deltaproteobacteria,Deltaproteobacteria_incertae_sedis,Dissulfurimicrobium,Dissulfurimicrobium
ERR4775668.36739,Bacteria,Bacillota,Clostridia,Eubacteriales,2,Serpentinicella
ERR4775668.36740,Bacteria,Aminicenantes,Saccharicenantaceae,Saccharicenantaceae,Saccharicenantaceae,Saccharicenans
ERR4775668.36741,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Parachlamydiaceae,Neochlamydia
ERR4775668.36742,Bacteria,Chlorobiota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Melioribacter
ERR4775668.36743,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ligaoa
ERR4775668.36744,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Nemorincola
ERR4775668.36745,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Atopobacter
ERR4775668.36746,Bacteria,Bacillota,Clostridia,Eubacteriales,1,Desnuesiella
ERR4775668.36747,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Algoriella
ERR4775668.36748,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis
ERR4775668.36749,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Falcatimonas
ERR4775668.36750,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Asaccharospora
ERR4775668.36751,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,Holophaga
ERR4775668.36752,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla
ERR4775668.36753,Bacteria,Balneolota,Balneolia,Balneolales,Soortiaceae,Soortia
ERR4775668.36754,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Ravibacter
ERR4775668.36755,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Acutalibacter
ERR4775668.36756,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Vitreoscilla
ERR4775668.36757,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Oceaniferula
ERR4775668.36758,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Kiloniellaceae,Curvivirga
ERR4775668.36759,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfomarina
ERR4775668.36760,Bacteria,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,Halanaerobaculum
ERR4775668.36761,Archaea,Diapherotrites,Iainarchaeum,Iainarchaeum,Iainarchaeum,Iainarchaeum
ERR4775668.36762,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775668.36763,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Howardella
ERR4775668.36764,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Rhodothermaceae,Natronotalea
ERR4775668.36765,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775668.36766,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Haemobartonella
ERR4775668.36767,Archaea,Euryarchaeota,Methanonatronarchaeia,Methanonatronarchaeales,Methanonatronarchaeaceae,Methanonatronarchaeum
ERR4775668.36768,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36769,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Jejudonia
ERR4775668.36770,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Pyrinomonadaceae,Pyrinomonas
ERR4775668.36771,Bacteria,Bacillota,Tissierellia,Tissierellales,Acidilutibacteraceae,Acidilutibacter
ERR4775668.36772,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Microscillaceae,Microscilla
ERR4775668.36773,Bacteria,Aquificota,Aquificae,Desulfurobacteriales,Desulfurobacteriaceae,Balnearium
ERR4775668.36774,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Flammeovirgaceae,Tunicatimonas
ERR4775668.36775,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Mucisphaera
ERR4775668.36776,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Telmatocola
ERR4775668.36777,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36778,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775668.36779,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Testudinibacter
ERR4775668.36780,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis
ERR4775668.36781,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Pyrolobus
ERR4775668.36782,Bacteria,Calescamantes,Calescibacterium,Calescibacterium,Calescibacterium,Calescibacterium
ERR4775668.36783,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Salinivirgaceae,Salinivirga
ERR4775668.36784,Bacteria,Bacillota,Clostridia,Eubacteriales,1,Oceanirhabdus
ERR4775668.36785,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Myxococcaceae,Aggregicoccus
ERR4775668.36786,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Fortieaceae,Calochaete
ERR4775668.36787,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium
ERR4775668.36788,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Reichenbachiellaceae,Ekhidna
ERR4775668.36789,Bacteria,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Dolosicoccus
ERR4775668.36790,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Arabiibacter
ERR4775668.36791,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Lignipirellula
ERR4775668.36792,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Aureliella
ERR4775668.36793,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Algorimarina
ERR4775668.36794,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Robinsoniella
ERR4775668.36795,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Caldovatus
ERR4775668.36796,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Ampullimonas
ERR4775668.36797,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,Tepiditoga
ERR4775668.36798,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Absicoccus
ERR4775668.36799,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Thiospirochaeta
ERR4775668.36800,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Haoranjiania
ERR4775668.36801,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Crateriforma
ERR4775668.36802,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Anaerotaenia
ERR4775668.36803,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelatiniphilus
ERR4775668.36804,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Paludibaculum
ERR4775668.36805,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algitalea
ERR4775668.36806,Bacteria,Cyanobacteriota,Cyanophyceae,Desertifilales,Desertifilaceae,Jacksonvillea
ERR4775668.36807,Bacteria,Bacillota,Tissierellia,Tissierellales,Tissierellaceae,Urmitella
ERR4775668.36808,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Zarconia
ERR4775668.36809,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methermicoccaceae,Methermicoccus
ERR4775668.36810,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775668.36811,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum
ERR4775668.36812,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Haemobartonella
ERR4775668.36813,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Edaphocola
ERR4775668.36814,Bacteria,Planctomycetota,Phycisphaerae,Sedimentisphaerales,Sedimentisphaeraceae,Limihaloglobus
ERR4775668.36815,Archaea,Nitrososphaerota,Conexivisphaeria,Conexivisphaerales,Conexivisphaeraceae,Conexivisphaera
ERR4775668.36816,Bacteria,Planctomycetota,Phycisphaerae,Sedimentisphaerales,Sedimentisphaeraceae,Limihaloglobus
ERR4775668.36817,Archaea,Pacearchaeota,AR13,AR13,AR13,AR13
ERR4775668.36818,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Imtechella
ERR4775668.36819,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Denitrobacterium
ERR4775668.36820,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775668.36821,Bacteria,Verrucomicrobiota,Subdivision3,Limisphaera,Limisphaera,Limisphaera
ERR4775668.36822,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Seleniivibrio
ERR4775668.36823,Bacteria,Cloacimonetes,Cloacamonas,Cloacamonas,Cloacamonas,Cloacamonas
ERR4775668.36824,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775668.36825,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Edaphocola
ERR4775668.36826,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36827,Bacteria,Bacillota,Clostridia,Halanaerobiales,Halanaerobiaceae,Halarsenatibacter
ERR4775668.36828,Bacteria,Actinomycetota,Actinobacteria,Actinomycetales,Actinomycetaceae,Fudania
ERR4775668.36829,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriales_incertae_sedis,Anaerotalea
ERR4775668.36830,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Massiliprevotella
ERR4775668.36831,Bacteria,Synergistota,Synergistota_incertae_sedis,Thermosynergistaceae,Thermosynergistaceae,Thermosynergistes
ERR4775668.36832,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Coprobacillus
ERR4775668.36833,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Murimonas
ERR4775668.36834,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,Reticulibacteraceae,Reticulibacter
ERR4775668.36835,Archaea,Euryarchaeota,Methanonatronarchaeia,Methanonatronarchaeales,Methanonatronarchaeaceae,Methanonatronarchaeum
ERR4775668.36836,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Frigoriflavimonas
ERR4775668.36837,Bacteria,Cloacimonetes,Cloacamonas,Cloacamonas,Cloacamonas,Cloacamonas
ERR4775668.36838,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinorhabdospora
ERR4775668.36839,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36840,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcoides
ERR4775668.36841,Bacteria,Bacillota,Clostridia,Thermosediminibacterales,Thermosediminibacteraceae,Fervidicola
ERR4775668.36842,Bacteria,Bacillota,Tissierellia,Tissierellales,Gottschalkiaceae,Andreesenia
ERR4775668.36843,Bacteria,Bacillota,Clostridia,Halanaerobiales,Halobacteroidaceae,Halonatronum
ERR4775668.36844,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidicaldus
ERR4775668.36845,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Seleniivibrio
ERR4775668.36846,Bacteria,Synergistota,Synergistia,Synergistales,Dethiosulfovibrionaceae,Rarimicrobium
ERR4775668.36847,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Muricomes
ERR4775668.36848,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775668.36849,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Asaccharospora
ERR4775668.36850,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Labilithrix
ERR4775668.36851,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Mizugakiibacter
ERR4775668.36852,Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium
ERR4775668.36853,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum
ERR4775668.36854,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Xiamenia
ERR4775668.36855,Bacteria,Pseudomonadota,Alphaproteobacteria,Kordiimonadales,Temperatibacteraceae,Temperatibacter
ERR4775668.36856,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Dethiosulfatarculus
ERR4775668.36857,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulfofalx
ERR4775668.36858,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Caviibacterium
ERR4775668.36859,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775668.36860,Archaea,Woesearchaeota,AR16,AR16,AR16,AR16
ERR4775668.36861,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Ameyamaea
ERR4775668.36862,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Luteibaculum
ERR4775668.36863,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Brooklawnia
ERR4775668.36864,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Saccharococcus
ERR4775668.36865,Bacteria,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,Ereboglobus
ERR4775668.36866,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halocatena
ERR4775668.36867,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Salisaetaceae,Salisaeta
ERR4775668.36868,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Aeoliella
ERR4775668.36869,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfofustis
ERR4775668.36870,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacterium
ERR4775668.36871,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Salibacter
ERR4775668.36872,Bacteria,Elusimicrobiota,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium
ERR4775668.36873,Bacteria,Verrucomicrobiota,Terrimicrobia,Terrimicrobiales,Terrimicrobiaceae,Terrimicrobium
ERR4775668.36874,Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Microcoleaceae,Oxynema
ERR4775668.36875,Bacteria,Bacillota,Clostridia,Eubacteriales,4,Caminicella
ERR4775668.36876,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella
ERR4775668.36877,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Iamia
ERR4775668.36878,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775668.36879,Bacteria,Fibrobacterota,Chitinivibrionia,Chitinivibrionales,Chitinivibrionaceae,Chitinivibrio
ERR4775668.36880,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfovibrionales,Desulfomicrobiaceae,Thermodesulfomicrobium
ERR4775668.36881,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Zarconia
ERR4775668.36882,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halocalculus
ERR4775668.36883,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenisphaera
ERR4775668.36884,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Caviibacter
ERR4775668.36885,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Paludibaculum
ERR4775668.36886,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Polyangiaceae,Jahnella
ERR4775668.36887,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,Membranihabitans
ERR4775668.36888,Bacteria,Actinomycetota,Actinobacteria,Actinomycetales,Actinomycetaceae,Buchananella
ERR4775668.36889,Bacteria,Fibrobacterota,Chitinivibrionia,Chitinivibrionales,Chitinivibrionaceae,Chitinivibrio
ERR4775668.36890,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Robinsoniella
ERR4775668.36891,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Acidiluteibacter
ERR4775668.36892,Bacteria,Pseudomonadota,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Desulfoglaeba
ERR4775668.36893,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,Oceanotoga
