sample,domain,phylum,class,order,family,genus
ERR4775580.33300,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Taeseokella
ERR4775580.33301,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Hapalosiphonaceae,Aetokthonos
ERR4775580.33302,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Tepidibaculum
ERR4775580.33303,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea
ERR4775580.33304,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Natribacillus
ERR4775580.33305,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Nemorincola
ERR4775580.33306,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Seramator
ERR4775580.33307,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Salinirubrum
ERR4775580.33308,Bacteria,Bacillota,Clostridia,Eubacteriales,Symbiobacteriaceae,Caldinitratiruptor
ERR4775580.33309,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Fortieaceae,Calochaete
ERR4775580.33310,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Haemobartonella
ERR4775580.33311,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Saezia
ERR4775580.33312,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosarchaeum
ERR4775580.33313,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Mariniplasma
ERR4775580.33314,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Amniculibacterium
ERR4775580.33315,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Hyperthermus
ERR4775580.33316,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Thermocladium
ERR4775580.33317,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halalkaliarchaeum
ERR4775580.33318,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Thermocladium
ERR4775580.33319,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33320,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Natribacillus
ERR4775580.33321,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermogladius
ERR4775580.33322,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiosulfatimonas
ERR4775580.33323,Bacteria,Cyanobacteriota,Cyanophyceae,Oculatellales,Oculatellaceae,Drouetiella
ERR4775580.33324,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halocatena
ERR4775580.33325,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Kovacikia
ERR4775580.33326,Bacteria,Cyanobacteriota,Cyanophyceae,Leptolyngbyales,Leptolyngbyaceae,Zarconia
ERR4775580.33327,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Salinivirgaceae,Salinivirga
ERR4775580.33328,Archaea,Thermoproteota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermodiscus
ERR4775580.33329,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Kiloniellaceae,Marivibrio
ERR4775580.33330,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Ferroglobus
ERR4775580.33331,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Suipraeoptans
ERR4775580.33332,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla
ERR4775580.33333,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Stellaceae,Constrictibacter
ERR4775580.33334,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Aestuariirhabdaceae,Aestuariirhabdus
ERR4775580.33335,Bacteria,Bacillota,Clostridia,Koleobacterales,Koleobacteraceae,Koleobacter
ERR4775580.33336,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33337,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Curtanaerobium
ERR4775580.33338,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Geminicoccaceae,Defluviicoccus
ERR4775580.33339,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Lacticigenium
ERR4775580.33340,Bacteria,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
ERR4775580.33341,Archaea,Thermoproteota,Thermoprotei,Sulfolobales,Sulfolobaceae,Stygiolobus
ERR4775580.33342,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775580.33343,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Mongoliibacter
ERR4775580.33344,Bacteria,Pseudomonadota,Oligoflexia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax
ERR4775580.33345,Archaea,Pacearchaeota,AR13,AR13,AR13,AR13
ERR4775580.33346,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Urbifossiella
ERR4775580.33347,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Tellurirhabdus
ERR4775580.33348,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Urbifossiella
ERR4775580.33349,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,Tundrisphaera
ERR4775580.33350,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,Dissulfurispiraceae,Dissulfurispira
ERR4775580.33351,Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Actinopolymorphaceae,Flindersiella
ERR4775580.33352,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Rubneribacter
ERR4775580.33353,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Turicimonas
ERR4775580.33354,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Vicinamibacter
ERR4775580.33355,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Paenalkalicoccus
ERR4775580.33356,Bacteria,Chloroflexota,Tepidiformia,Tepidiformales,Tepidiformaceae,Tepidiforma
ERR4775580.33357,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Bryobacter
ERR4775580.33358,Bacteria,Pseudomonadota,Alphaproteobacteria,Kordiimonadales,Temperatibacteraceae,Eilatimonas
ERR4775580.33359,Bacteria,Deinococcota,Deinococci,Thermales,Thermaceae,Vulcanithermus
ERR4775580.33360,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Leadbetterella
ERR4775580.33361,Bacteria,Planctomycetota,Planctomycetia,Brocadiales,Brocadiaceae,Anammoxoglobus
ERR4775580.33362,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Anaerobacterium
ERR4775580.33363,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Cuniculiplasmataceae,Cuniculiplasma
ERR4775580.33364,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Zavarzinella
ERR4775580.33365,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Chroococcaceae,Alborzia
ERR4775580.33366,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Hapalosiphonaceae,Aetokthonos
ERR4775580.33367,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Zavarzinella
ERR4775580.33368,Bacteria,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter
ERR4775580.33369,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Neglecta
ERR4775580.33370,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Salinirubellus
ERR4775580.33371,Bacteria,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,Lacunisphaera
ERR4775580.33372,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Edaphocola
ERR4775580.33373,Bacteria,Actinomycetota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bombiscardovia
ERR4775580.33374,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Petroclostridium
ERR4775580.33375,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33376,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Marinitalea
ERR4775580.33377,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus
ERR4775580.33378,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Thermoplasmatales_incertae_sedis,Thermogymnomonas
ERR4775580.33379,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33380,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Lewinellaceae,Portibacter
ERR4775580.33381,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Ichthyobacteriaceae,Ichthyobacterium
ERR4775580.33382,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Paracnuella
ERR4775580.33383,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomicrobium
ERR4775580.33384,Bacteria,Bacillota,Clostridia,Eubacteriales,3,Clostridiisalibacter
ERR4775580.33385,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,Tepiditoga
ERR4775580.33386,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Ferroglobus
ERR4775580.33387,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Nguyenibacter
ERR4775580.33388,Bacteria,Armatimonadota,Chthonomonadia,Chthonomonadales,Chthonomonadaceae,Chthonomonas
ERR4775580.33389,Bacteria,Kiritimatiellota,Tichowtungiia,Tichowtungiales,Tichowtungiaceae,Tichowtungia
ERR4775580.33390,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Haemobartonella
ERR4775580.33391,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longicatena
ERR4775580.33392,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,Kallotenuaceae,Kallotenue
ERR4775580.33393,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33394,Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium
ERR4775580.33395,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Mobilisporobacter
ERR4775580.33396,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulfohalotomaculum
ERR4775580.33397,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Cuniculiplasmataceae,Cuniculiplasma
ERR4775580.33398,Bacteria,Chloroflexota,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea
ERR4775580.33399,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Cryomorpha
ERR4775580.33400,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Pilibacter
ERR4775580.33401,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33402,Bacteria,Pseudomonadota,Deltaproteobacteria,Bradymonadales,Microvenatoraceae,Microvenator
ERR4775580.33403,Bacteria,Chloroflexota,Anaerolineae,Anaerolineae_incertae_sedis,Flexilinea,Flexilinea
ERR4775580.33404,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Chitinolyticbacter
ERR4775580.33405,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Caldivirga
ERR4775580.33406,Archaea,Pacearchaeota,AR13,AR13,AR13,AR13
ERR4775580.33407,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Youxingia
ERR4775580.33408,Bacteria,Bacillota,Clostridia,Natranaerobiales,Natranaerofabaceae,Natranaerofaba
ERR4775580.33409,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775580.33410,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptoanaerobacter
ERR4775580.33411,Bacteria,Acidobacteriota,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter
ERR4775580.33412,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanimicrococcus
ERR4775580.33413,Bacteria,ZB3,ZB3_genera_incertae_sedis,ZB3_genera_incertae_sedis,ZB3_genera_incertae_sedis,ZB3_genera_incertae_sedis
ERR4775580.33414,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptoanaerobacter
ERR4775580.33415,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Ferroglobus
ERR4775580.33416,Bacteria,Bacillota,Bacilli,Caryophanales,Caryophanaceae,Indiicoccus
ERR4775580.33417,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Arsenicibacter
ERR4775580.33418,Archaea,Nitrososphaerota,Conexivisphaeria,Conexivisphaerales,Conexivisphaeraceae,Conexivisphaera
ERR4775580.33419,Bacteria,Synergistota,Synergistia,Synergistales,Aminithiophilaceae,Aminithiophilus
ERR4775580.33420,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Aeoliella
ERR4775580.33421,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinitenerispora
ERR4775580.33422,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Vulgatibacteraceae,Vulgatibacter
ERR4775580.33423,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium
ERR4775580.33424,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Muricoccus
ERR4775580.33425,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Stellaceae,Constrictibacter
ERR4775580.33426,Bacteria,Cyanobacteriota,Cyanophyceae,Coleofasciculales,Coleofasciculaceae,Marmoreocelis
ERR4775580.33427,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Bangiophyceae
ERR4775580.33428,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Tuwongella
ERR4775580.33429,Bacteria,Pseudomonadota,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geomobilimonas
ERR4775580.33430,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tenuifilaceae,Perlabentimonas
ERR4775580.33431,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Ferroglobus
ERR4775580.33432,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Fortieaceae,Calochaete
ERR4775580.33433,Archaea,Aenigmarchaeota,Aenigmarchaeum,Aenigmarchaeum,Aenigmarchaeum,Aenigmarchaeum
ERR4775580.33434,Bacteria,Cyanobacteriota,Cyanophyceae,Gloeobacterales,Anthocerotibacteraceae,Anthocerotibacter
ERR4775580.33435,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,Kallotenuaceae,Kallotenue
ERR4775580.33436,Bacteria,Bacillota,Limnochordia,Limnochordales,Limnochordaceae,Limnochorda
ERR4775580.33437,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Fibrisoma
ERR4775580.33438,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium
ERR4775580.33439,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Eggerthia
ERR4775580.33440,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halocalculus
ERR4775580.33441,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Pseudobacter
ERR4775580.33442,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Chroococcaceae,Inacoccus
ERR4775580.33443,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Wolinella
ERR4775580.33444,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Anaerosacchariphilus
ERR4775580.33445,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Beggiatoaceae,Thioflexithrix
ERR4775580.33446,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Anatilimnocola
ERR4775580.33447,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Pseudooctadecabacter
ERR4775580.33448,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudostreptobacillus
ERR4775580.33449,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Chlorarachniophyceae
ERR4775580.33450,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mesocricetibacter
ERR4775580.33451,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiales_incertae_sedis,Aciditerrimonas
ERR4775580.33452,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Metaprevotella
ERR4775580.33453,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Craurococcus
ERR4775580.33454,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnobacterium
ERR4775580.33455,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium
ERR4775580.33456,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Kriegella
ERR4775580.33457,Bacteria,Thermomicrobiota,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Sphaerobacter
ERR4775580.33458,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Caldivirga
ERR4775580.33459,Bacteria,Chloroflexota,Chloroflexia,Kallotenuales,Kallotenuaceae,Kallotenue
ERR4775580.33460,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775580.33461,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Carboxydibrachium
ERR4775580.33462,Bacteria,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,Nibricoccus
ERR4775580.33463,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia
ERR4775580.33464,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcales,Chroococcaceae,Chalicogloea
ERR4775580.33465,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Desulfohalotomaculum
ERR4775580.33466,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Salinirubellus
ERR4775580.33467,Bacteria,Cyanobacteriota,Cyanophyceae,Oculatellales,Oculatellaceae,Drouetiella
ERR4775580.33468,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Metaprevotella
ERR4775580.33469,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ligaoa
ERR4775580.33470,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera
ERR4775580.33471,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Flagellatimonas
ERR4775580.33472,Bacteria,Verrucomicrobiota,Opitutia,Opitutales,Opitutaceae,Opitutus
ERR4775580.33473,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Bernardetiaceae,Garritya
ERR4775580.33474,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloglomus
ERR4775580.33475,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Fortieaceae,Calochaete
ERR4775580.33476,Archaea,Woesearchaeota,AR15,AR15,AR15,AR15
ERR4775580.33477,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Thermocladium
ERR4775580.33478,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33479,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Massiliprevotella
ERR4775580.33480,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Aerosticca
ERR4775580.33481,Bacteria,Cyanobacteriota,Chloroplast,Chloroplast,Chloroplast,Euglenida
ERR4775580.33482,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Isochromatium
ERR4775580.33483,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Dermacoccaceae,Rudaeicoccus
ERR4775580.33484,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Macellibacteroides
ERR4775580.33485,Bacteria,Pseudomonadota,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Thermodesulforhabdus
ERR4775580.33486,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Neowollea
ERR4775580.33487,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Absicoccus
ERR4775580.33488,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Bilifractor
ERR4775580.33489,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775580.33490,Bacteria,Cyanobacteriota,Cyanophyceae,Chroococcidiopsidales,Chroococcidiopsidaceae,Chroococcidiopsis
ERR4775580.33491,Bacteria,Bacillota,Bacilli,Caryophanales,Bacillaceae,Thalassorhabdus
ERR4775580.33492,Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
ERR4775580.33493,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Stenotrophobium
ERR4775580.33494,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Caecibacterium
ERR4775580.33495,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Mordavella
ERR4775580.33496,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33497,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Variimorphobacter
ERR4775580.33498,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Jonquetella
ERR4775580.33499,Archaea,Nitrososphaerota,Conexivisphaeria,Conexivisphaerales,Conexivisphaeraceae,Conexivisphaera
ERR4775580.33500,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Vicingus
ERR4775580.33501,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Eggerthia
ERR4775580.33502,Archaea,Parvarchaeota,Parvarchaeum,Parvarchaeum,Parvarchaeum,Parvarchaeum
ERR4775580.33503,Bacteria,Cyanobacteriota,Cyanophyceae,Oscillatoriales,Microcoleaceae,Ammassolinea
ERR4775580.33504,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Flammeovirgaceae,Perexilibacter
ERR4775580.33505,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Abyssibius
ERR4775580.33506,Archaea,Aenigmarchaeota,Aenigmarchaeum,Aenigmarchaeum,Aenigmarchaeum,Aenigmarchaeum
ERR4775580.33507,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33508,Archaea,Diapherotrites,Iainarchaeum,Iainarchaeum,Iainarchaeum,Iainarchaeum
ERR4775580.33509,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Telluribacter
ERR4775580.33510,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thermochromatium
ERR4775580.33511,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Anatilimnocola
ERR4775580.33512,Archaea,Euryarchaeota,Methanonatronarchaeia,Methanonatronarchaeales,Methanonatronarchaeaceae,Methanonatronarchaeum
ERR4775580.33513,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Pinibacter
ERR4775580.33514,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Poriferisphaera
ERR4775580.33515,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Salinirubrum
ERR4775580.33516,Archaea,Pacearchaeota,AR13,AR13,AR13,AR13
ERR4775580.33517,Bacteria,Lentisphaerota,Oligosphaeria,Oligosphaerales,Oligosphaeraceae,Oligosphaera
ERR4775580.33518,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Exilibacterium
ERR4775580.33519,Bacteria,Actinomycetota,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter
ERR4775580.33520,Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella
ERR4775580.33521,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Botryobacter
ERR4775580.33522,Bacteria,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Amazonocrinis
ERR4775580.33523,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Magnetospira
ERR4775580.33524,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33525,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Traorella
ERR4775580.33526,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
ERR4775580.33527,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Spirosomaceae,Fibrisoma
ERR4775580.33528,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halococcoides
ERR4775580.33529,Archaea,Woesearchaeota,AR15,AR15,AR15,AR15
ERR4775580.33530,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
ERR4775580.33531,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Mucisphaera
ERR4775580.33532,Archaea,Thermoproteota,Thermoprotei,Thermoproteales,Thermoproteaceae,Thermocladium
ERR4775580.33533,Archaea,Woesearchaeota,AR15,AR15,AR15,AR15
ERR4775580.33534,Bacteria,Pseudomonadota,Deltaproteobacteria,Myxococcales,Nannocystaceae,Enhygromyxa
ERR4775580.33535,Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Sporobacterium
ERR4775580.33536,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanofervidicoccus
ERR4775580.33537,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Carsonella,Carsonella
